🔥2元1000G机场,#genre#
自说自话的总裁,http://lxajh.top/tv/douyu.php?id=9317739
大漠叔叔Dm,http://lxajh.top/tv/douyu.php?id=1109218
渔戈兄弟赶海,http://lxajh.top/tv/douyu.php?id=9091847
王大齐吖,http://lxajh.top/tv/douyu.php?id=3647278
游钓中国李大毛,http://lxajh.top/tv/douyu.php?id=791411
钓鱼大锋子,http://lxajh.top/tv/douyu.php?id=10074370
小明不背锅UP,http://lxajh.top/tv/douyu.php?id=117854
流浪吧王温暖,http://lxajh.top/tv/douyu.php?id=655973
林家渔妹,http://lxajh.top/tv/douyu.php?id=9348805


🅱️哔哩哔哩直播,#genre#
大自然,http://dns.yiandrive.com:13571/bilibili/1718159119
重温经典,http://dns.yiandrive.com:13571/bilibili/27719619
波比大王,http://dns.yiandrive.com:13571/bilibili/31773506


🤟🏻YY直播,#genre#
娱乐抢先看,http://dns.yiandrive.com:13571/yy/1509085223
JJ斗地主,http://dns.yiandrive.com:13571/yy/1355501191
火影剧场,http://dns.yiandrive.com:13571/yy/1459675153
好声音剧场,http://cfss.cc/cdn/yy/991.m3u8
Y剧院,http://cfss.cc/cdn/yy/982.m3u8
燃舞993,http://dns.yiandrive.com:13571/yy/993
乐仔看球,http://dns.yiandrive.com:13571/yy/1355286472
991,http://dns.yiandrive.com:13571/yy/54880976



🦄网易CC直播,#genre#
广东特辑,https://alirelayhls.cc.netease.com/pushstation/1efcf6973ba467df7cfe261000009tc4.m3u8?src=web&_t=80643ebb42cf38bb&relaySecret=1755222930-ali-mepull-69e8bf7d6d2a97c863200ddc61522d5d&auth_key=1755223230-fa515745fa454722af3f877fc3dd76db-0-9a2ad652ad0c1e2375afa6284a5bcf68
PC梦幻西游第229届武神坛-晋级赛,https://alipullhls.cc.netease.com/live/8fad2fcd90bec0c2f70611037011tc4.m3u8?src=web&_t=18e118b707c34d82&auth_key=1755227751-ef6ca4ef930e427aad44cba6128245c8-0-7594b62eed53dc115de89d90e7d5e466
PC梦幻西游群雄逐鹿X9精英争霸赛,https://alipullhls.cc.netease.com/live/1b3a3b7ee70ce295e7fb38495237tc4.m3u8?src=web&_t=db187764f3d4a98d&auth_key=1755227803-8215bd35db0142fda1e95c775645822d-0-a0b416ee84379cd2b1dbeef99586ccca
PC梦幻西游2025全民PK赛,https://alipullhls.cc.netease.com/live/eee1d6456b4b0301b8de270276501tc4.m3u8?src=web&_t=0c3b1c937064be76&auth_key=1755227852-813b5a3357e04128a1facc8d91abf044-0-fb9223aba96ca9fcc25d0aa1349666c8
手游梦幻西游第34届X9联赛决赛日,https://alipullhls.cc.netease.com/live/0d63ad0a9672a2f267dc109179004tc4.m3u8?src=web&_t=4a3c9fc5f510161a&auth_key=1755227916-829f41f9bfe842a6921d641eb117850c-0-abd0e1549745f6345b0fa0008495b74c
手游梦幻西游全民PK争霸赛,https://alipullhls.cc.netease.com/live/f01da0070d2ebd7b8d54115257834tc4.m3u8?src=web&_t=aad94cfdaa70f83d&auth_key=1755227981-e7ccb2f775494072840e7e40b6707a0e-0-8f25eb01f1e846f8de3c0deb7647777d
大话西游2经典版官方,https://hspullhls.cc.netease.com/live/df632387d65d28cfd639261639412tc4.m3u8?volcSecret=5d1c206c77babad9c08f3578a643e681&src=web&_t=195be23a0a5d011f&volcTime=1757819743
新倩女幽魂2025超级帮会月,https://alipullhls.cc.netease.com/live/9dcd00d4c5c24b29c1ee271278361tc4.m3u8?src=web&_t=ae9a93a0101c8164&auth_key=1755228120-2ac77d0ee4be49878effd69210b2d826-0-5fc5815951c3665d7b053c2d704ab95a
逆水寒手游逆水侠棋杯平台赛,https://hspullhls.cc.netease.com/live/4a3f5174cb72656ee818440314280tc4.m3u8?volcSecret=057db30578489632048c8dd112158839&src=web&_t=12d52e30d312ffb5&volcTime=1757819917
蛋仔派对/全国总决赛,https://alipullhls.cc.netease.com/live/53202f2bb8579ba68a07511106613tc4.m3u8?src=web&_t=5ef23eec1d931a38&auth_key=1755228481-5523e0c3cfdf41ebab412d8f6291f62e-0-5ecfe2938b242ec73742af5f88c1abdc
蛋仔派对/蛋仔冲冲冲锦标赛,https://alipullhls.cc.netease.com/live/9ca1205195804476bf1c272713076tc4.m3u8?src=web&_t=959a2efee8832e99&auth_key=1755228416-c448a0cebdcb485f82606450fd9a0c39-0-c356ffb096a85210be1d231dcbdd201a
蛋仔派对/冲冲冲2区-蛋仔冲冲冲锦标赛,https://alirelayhls.cc.netease.com/pushstation/ecf49b6ea6c254510471511106723tc4.m3u8?src=web&_t=0c6ab4d73fb6db81&relaySecret=1755228265-ali-mepull-31f17fcf0e760c22e95ae412c49ee7bd&auth_key=1755228565-b30649eae97d465b94375ddd312883cf-0-307382ceca2d2f0f185e9c864104be85
蛋仔派对/冲冲冲3区-蛋仔冲冲冲锦标赛,https://alirelayhls.cc.netease.com/pushstation/6f5b6977a77aef3f3c8b129075896tc4.m3u8?src=web&_t=e9723cb9d997159f&relaySecret=1755228310-ali-mepull-9b5721ffbdb3b3f7a91c396039467fb6&auth_key=1755228610-3cfad2f69aa3455a9b2656fa0140f158-0-3cf2c72bc570b707a6ee7562ab14fe49
蛋仔派对/冲冲冲4区-蛋仔冲冲冲锦标赛,https://alirelayhls.cc.netease.com/pushstation/f3ad4bd9da611d89e6d4511107163tc4.m3u8?src=web&_t=7e56490c896344df&relaySecret=1755228420-ali-mepull-f3c7a606e739380d4b4c966a0d9cce9d&auth_key=1755228720-163b16db464b4bf69895702fc6cbe43d-0-0680a0b5943f679e1974b049448e1a82
蛋仔派对/冲冲冲5区-蛋仔冲冲冲锦标赛,https://alirelayhls.cc.netease.com/pushstation/1726bc93012644a7cb69511107252tc4.m3u8?src=web&_t=a933a4d68865a00c&relaySecret=1755228351-ali-mepull-c1b5c62e3b8827299970ee820884b2ba&auth_key=1755228651-8fbc84c7c3b143b0bfa8640bbe8b6cdc-0-2057fc443ed0b3432afca348f8597e87
蛋仔派对/蛋战四方盛典,https://alirelayhls.cc.netease.com/pushstation/9547c47e35fec3ea7a45292527316tc4.m3u8?src=web&_t=001d832f364547f3&relaySecret=1755228470-ali-mepull-b5fc10771af1627fe16f1c3c1f0abf64&auth_key=1755228770-a52ac365fb9546d1830bc0e2e4863ac1-0-429f3bb928f11967e54c202e34403613
蛋仔派对/挑战杯,https://alirelayhls.cc.netease.com/pushstation/c053c0fc0336466dddf5281137071tc4.m3u8?src=web&_t=940ad2fbb80549c8&relaySecret=1755228513-ali-mepull-a607156a1dad7bb09ad7acd6854d1931&auth_key=1755228813-47210e5bef834619befdf0e00c974042-0-a465038bd1913d0e318eb336aa671bac
蛋仔派对/高校联赛,https://alirelayhls.cc.netease.com/pushstation/eb7e2153c7135b85c2ea279687903tc4.m3u8?src=web&_t=96d26c11e1e9df88&relaySecret=1755228602-ali-mepull-08f48e48d64610a5dfa4e9794e6ae13d&auth_key=1755228902-986fac5f829d47e89e05658f01b497ee-0-a42e5188580c55ddd8bfd19e6d8c742d
蛋仔派对/巅峰热身赛,https://alirelayhls.cc.netease.com/pushstation/eebe2e2b73146dad43f2281271551tc4.m3u8?src=web&_t=590f5976fc9c212c&relaySecret=1755228651-ali-mepull-a2d2e0315bc4d832ef340b4acd2c9f53&auth_key=1755228951-24da8390f38547a2bcbe353394243d29-0-435faf114d21534294fffee218dde59a
大话西游手游/2025无差别挑战赛直播,https://hspullhls.cc.netease.com/live/0968811f98b24f86801526048612tc4.m3u8?volcSecret=9145c89ed29b2cbe77c088153a2a6cf0&src=web&_t=75cbeba3b4d4059c&volcTime=1757820808
大话西游手游/十周年新门派及鎏金宝鉴,https://alirelayhls.cc.netease.com/pushstation/f69279dbf6b7e60ccece133459522tc4.m3u8?src=web&_t=4a0cc82b86505c1d&relaySecret=1755228863-ali-mepull-7c0ac10c76c8a29c3d1beead8655e531&auth_key=1755229163-079676d104f0451fa8bd6f0ddcc01f87-0-590f0f42227c3b0a5c39f6ae804f4b50
永劫无间/NBPL秋季赛,https://hspullhls.cc.netease.com/live/a8b768c5c72ed97e54e2294779469tc4.m3u8?volcSecret=47b5151256ed9dc8ec2ab37499fe2a60&src=web&_t=362a26f49e89b598&volcTime=1757820951



💖爱奇艺直播,#genre#
武林外传,https://lvbdcdncmn.inter.71edge.com/tslive/l1/c52_lb_553_300_t10/I67sb6wvoWaxfjPEdSuB8xyBShFln4Poub7LGIzPt5oGLcKaLXD21aR_t20nEIxJFmaf_i6EYQ77gA-gLJ3xOTtq6K7hpgCREwLfbuNMXruJdFta9-ai9bYk4cTMbhQgRh9SCkE3yt46X4E0qOVADDdga3TMRSLnFscFYr-_s4Sd2sgykmnFa4-hdgX9599FiW_RX5VYGH9B1jyj748_CAu4VgqqTDwxUx8w556tCWY7mlb1r84RWuip72e4H8-HkUuBUoFeD4aw9m1HOUfgwx7ixDqJUFOmq9F-LeKLTZ2Ap6fobRuaUiaSqHsCWvuy9XWe5KWBiZv6bUJ8oAuqkA/1a6758d872929c8d41a7629db52a831f7/c52_lb_553_300_t10.m3u8?key=0baa5db205ac0d29618a2e8d7964b7e4e&dis_t=1752408084&uuid=6f1d53dc-6873a014-459&qdpv=3&qd_bid=1&qd_sft=0&pv=0.1&cpt=0
2024年春节档,https://lvbdcdncmn.inter.71edge.com/tslive/l1/c51_lb_1018_300_t10/FVCO_jz_IvuxsWIbLCEvdstzbdQ5JLXxRlDL_J0vn0ZfgVYlA8ZxkNsXDoN4tEEtdVVarW6sgCF_YG8SB_oH0KY1zskp9-1iKJVEaWYyfIcsLVb4uKAdavgO_OSZkELLKJjUkk8t-S2ZKMnCiMEnykukS-GLvkY3RPIYLqhh_sgtY8UdWfdJc3EC9bm2mWz6FtFwc60bdNNWJi8gc-IP6buv-YaAeEN1nX9gHHHlH-fHifCyKKz5ppVfKts6RkTExgx82j5eLn6Mhz1s-bWGltEsWZfVmO_fakc0UlGwpKI9Sib9yjNKUMrfspPL8C80AuU4zeRqbSgkzjAcoovjnw/19eafbac982c8ac667d9bbc7c395db940/c51_lb_1018_300_t10.m3u8?key=0baa5db205ac0d296d2a304d3de433222&dis_t=1752408161&uuid=6f1d53dc-6873a061-45a&qdpv=3&qd_bid=1&qd_sft=0&pv=0.1&cpt=0
四大名著,https://lvbdcdncmn.inter.71edge.com/tslive/l1/c52_lb_568_300_t10/JuZaYFfgAtgzeXENAS1zAE098-EGizvi9nPyECctaYL6rieOqt7Q1KcZ4FGU4o3UUwpf5CbV_nUsDbQg6NsUgbaKgmctqIUwA_QC1rbrgBQxdxXRLPaFs_72-dTZ9RfNKlNk-q4ijiT_NDcjcHKt9xDb1Eqjc_SZlsuONXiTyrN7Pf0NpHYoo8TtkhTnxhUA1rZTDlGr_OhabLQs7kUhuQmWsru0TSRbLz5HGJh_c3Dyx5K_G39iq69d-esVm-DuOSYw2HZW5BZdIPhr87zSBI2nAkwdKUaqY00Hzz-AXgJ6-Cx--ZL-3uMHEMgiE9SUmFSErHMOhGX8s8ogQkI3lg/11e4badc79479921d33b383ae671d68fc/c52_lb_568_300_t10.m3u8?key=0baa5db205ac0d296684015f97ee400bf&dis_t=1752408227&uuid=6f1d53dc-6873a0a3-45b&qdpv=3&qd_bid=1&qd_sft=0&pv=0.1&cpt=0
一年一度喜剧大赛,https://alicoccdncmnet-hd.inter.71edge.com/tslive/l1/c51_lb_728_300_t10/S2SosBg_68g057-zBj7nmfrgs91iP37_pf6vxKx85ogguLIU3CU8SW_Y7H-1PHvyi99Ii2JFYijxYOei6iZner8QzyvFSNdDHH4HKjClgQKWGTbBdcHKOCHdsU3b1N-BrKiw3S7j3SCX6dyCTs7rcy64zcIPximAOEVgehMq3yBKfCmtJcbxGNJTLBalpWxFnS9TqEPfTjxnpz6YXBKxsqktgAuvSZh0YMwgtqXXpGW4Acf6eDoCMetaXupxvOjeXiYwJ8PWE2EHCz8E5RUSVIkgzqdr0H_UCDMLBgDOxh9Fx5wQklSuDVjds1N736MIdknpyHFEh4FV_aYUv-nsSA/1dd9185f7c7a34c902ab9b23bf6e849c8/c51_lb_728_300_t10.m3u8?key=0baa5db205ac0d2962788b935d5dc8a5c&dis_t=1752408293&random=1&rand_hash=0&uuid=6f1d53dc-6873a0e5-454&qdpv=3&qd_bid=1&qd_sft=0&pv=0.1&cpt=0
战争大片不间断,https://bscdncmnet.inter.71edge.com/tslive/l1/c53_lb_549_300_t10/nyNwfh1_ucKhYKBD_TC9H1cpPSW_kASRIHpzOyCbAlSQKCoa7yX04RS-69HeMU8vCtcLuBJr7PGxskrxih6fuqCnWcqae7adNI637bzmiWKfT_5A6rzyfSZ0MGGLVBTtyXGJSL_WfsYMsulW2MG8itaUpLb_fvhCXnp17W6sSRRqLz0TAntuHJX6Y_vRC2F5yK9Obu3pf-GYMV6g9nu9HxQQtP3HHX0Mv6VU0Jt4MbYOz49rR_krhRY1JjgFrM36_XgKxzRdQ9Z3pV96146JaeZMoAEJa9thzHYsP180Ex4pnwDC-hKCjxCHkeys7slENFpiSFYXlRqpkcxXAM9_Uw/1a38f2e9c9e4c3cce8152b1a430323419/c53_lb_549_300_t10.m3u8?key=0baa5db205ac0d2966049d19ebdc0a20d&dis_t=1752408382&uuid=6f1d53dc-6873a13e-458&qdpv=3&qd_bid=1&qd_sft=0&pv=0.1&cpt=0
又是一年中元节,https://lvbdcdncmn.inter.71edge.com/tslive/l1/c53_lb_625_300_t10/5C8qPLdmKh-TQ9swA5wH363wByeqda2GwP8HTDjFyEqeF2l2-SRwQm-_pT0s-TeRVJCmSZcYjvqxZOHBB9tLcTqTNY678AmtdI_H2w_hEbv2Ga2HeLMPHeCTucDAJNcmWJYV5GulSImAdRTgCWEde6HAybbnQCDKKd63DirUSUxx0JIAbVMPzfg-08HhzrKkfeVXDQU3Q4PUePaQKGksNlAv-XFGnsiEoEibq9MiheHeb9JOWjPveCd09CabtPU2ugbMjPSV2pFEmyIIPcupkuCO5r1tWVlonBVpzAj0fBh5JTNHAW-of5TIFHC6X71kmXtvOj6SkC0-doCQkiA1hg/1f5de6c7d9ff52fcbefa6d05855dbe2fd/c53_lb_625_300_t10.m3u8?key=0baa5db205ac0d296fbabe25229349aee&dis_t=1752408442&uuid=6f1d53dc-6873a17a-fd&qdpv=3&qd_bid=1&qd_sft=0&pv=0.1&cpt=0



🛰️华数TV直播,#genre#
华数经典电影,http://114.241.254.251:4022/rtp/239.3.1.195:9024
华数星影,http://114.241.254.251:4022/rtp/239.3.1.94:4120
华数动作影院,http://114.241.254.251:4022/rtp/239.3.1.92:4120
华数喜剧影院,http://114.241.254.251:4022/rtp/239.3.1.91:4120
华数家庭影院,http://114.241.254.251:4022/rtp/239.3.1.93:4120
华数精选,http://114.241.254.251:4022/rtp/239.3.1.74:4120
华数军旅剧场,http://114.241.254.251:4022/rtp/239.3.1.68:4120
华数城市剧场,http://114.241.254.251:4022/rtp/239.3.1.67:4120
华数武侠剧场,http://114.241.254.251:4022/rtp/239.3.1.90:4120
华数魅力时尚,http://114.241.254.251:4022/rtp/239.3.1.196:9012




🏀咪咕体育直播,#genre#
咪视界4K,http://gslbserv.itv.cmvideo.cn:80/3000000010000005180/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000005180&livemode=1&stbId=3$
咪视界1,http://gslbserv.itv.cmvideo.cn:80/3000000001000008176/index.m3u8?channel-id=FifastbLive&Contentid=3000000001000008176&livemode=1&stbId=3$
咪视界2,http://gslbserv.itv.cmvideo.cn:80/3000000010000027691/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000027691&livemode=1&stbId=3$
咪视界3,http://gslbserv.itv.cmvideo.cn:80/3000000010000023434/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000023434&livemode=1&stbId=3$
咪视界4,http://gslbserv.itv.cmvideo.cn:80/3000000010000021904/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000021904&livemode=1&stbId=3$
咪视界5,http://gslbserv.itv.cmvideo.cn:80/3000000010000015560/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000015560&livemode=1&stbId=3$
咪视界6,http://gslbserv.itv.cmvideo.cn:80/3000000010000012558/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000012558&livemode=1&stbId=3$
咪视界7,http://gslbserv.itv.cmvideo.cn:80/3000000010000010833/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000010833&livemode=1&stbId=3$
咪视界8,http://gslbserv.itv.cmvideo.cn:80/3000000010000009788/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000009788&livemode=1&stbId=3$
咪视界9,http://gslbserv.itv.cmvideo.cn:80/3000000010000006077/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000006077&livemode=1&stbId=3$
咪视界10,http://gslbserv.itv.cmvideo.cn:80/3000000010000004193/index.m3u8?channel-id=FifastbLive&Contentid=3000000010000004193&livemode=1&stbId=3$
咪视界11,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000028638&livemode=1&stbId=yu&mode=1&$8M
咪视界12,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000005969&livemode=1&stbId=yu&mode=1&$8M
咪视界13,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000007218&livemode=1&stbId=yu&mode=1&$8M
咪视界14,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000008001&livemode=1&stbId=yu&mode=1&$8M
咪视界15,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000010129&livemode=1&stbId=yu&mode=1&$8M
咪视界16,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000010948&livemode=1&stbId=yu&mode=1&$8M
咪视界17,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000031494&livemode=1&stbId=yu&mode=1&$8M
咪视界18,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000000097&livemode=1&stbId=yu&mode=1&$5M
咪视界19,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000002019&livemode=1&stbId=yu&mode=1&$5M
咪视界20,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000003915&livemode=1&stbId=yu&mode=1&$5M
咪视界21,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000005837&livemode=1&stbId=yu&mode=1&$8M
咪视界22,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000006658&livemode=1&stbId=yu&mode=1&$5M
咪视界23,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000011297&livemode=1&stbId=yu&mode=1&$5M
咪视界24,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000012616&livemode=1&stbId=yu&mode=1&$5M
咪视界25,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000015470&livemode=1&stbId=yu&mode=1&$5M
咪视界26,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000019839&livemode=1&stbId=yu&mode=1&$5M
咪视界27,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000025380&livemode=1&stbId=yu&mode=1&$5M
咪视界28,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000027691&livemode=1&stbId=yu&mode=1&$5M
咪视界29,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000031669&livemode=1&stbId=yu&mode=1&$5M
咪视界30,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000011522&livemode=1&stbId=yu&mode=1&$8M
咪视界31,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=ystenlive&Contentid=1000000006000270004&livemode=1&stbId=yu&mode=1&$8M
咪视界32,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000005308&livemode=1&stbId=yu&mode=1&$8M
咪视界33,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000008379&livemode=1&stbId=yu&mode=1&$8M
咪视界34,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000002809&livemode=1&stbId=yu&mode=1&$5M
咪视界35,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000015560&livemode=1&stbId=yu&mode=1&$5M
咪视界36,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000023434&livemode=1&stbId=yu&mode=1&$5M




🏈百视通体育直播,#genre#
百视通1,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000001000002898&livemode=1&stbId=yu&mode=1&$4M
百视通2,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000001000004876&livemode=1&stbId=yu&mode=1&$4M
百视通3,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000001000006777&livemode=1&stbId=yu&mode=1&$4M
百视通4,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000001000018009&livemode=1&stbId=yu&mode=1&$4M
百视通5,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000001000019233&livemode=1&stbId=yu&mode=1&$4M
百视通6,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000001000022620&livemode=1&stbId=yu&mode=1&$4M
百视通7,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000001000023256&livemode=1&stbId=yu&mode=1&$4M
百视通8,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000001000026930&livemode=1&stbId=yu&mode=1&$4M
百视通9,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000001000001116&livemode=1&stbId=yu&mode=1&$4M
百视通10,http://gslbserv.itv.cmvideo.cn:80/1.m3u8?channel-id=bestzb&Contentid=5000000001000017342&livemode=1&stbId=yu&mode=1&$4M
百事通电影4K,http://58.32.33.197:4022/rtp/239.45.1.42:5140
百事通少儿4K,http://58.32.33.197:4022/rtp/239.45.1.1:5140
百事通电影4K,http://58.32.33.197:4022/rtp/239.45.3.107:5140
百事通纪实4K,http://58.32.33.197:4022/rtp/239.45.1.10:5140



⚽蜘蛛直播,#genre#
三哥说球,https://live01.hshpo.cn/live/00685871.m3u8
北辰,https://live01.hshpo.cn/live/87785313.m3u8
红尘,https://live01.hshpo.cn/live/26271132.m3u8
大眼,https://live01.hshpo.cn/live/46839632.m3u8
瑶瑶,https://live01.hshpo.cn/live/71096352.m3u8
精彩回放,http://live01.hshpo.cn/live/29858282.m3u8
依依,https://live01.hshpo.cn/live/48707992.m3u8
英国妞,https://live01.hshpo.cn/live/88107502.m3u8
老马,https://live01.hshpo.cn/live/52343915.m3u8
红桃,https://live01.hshpo.cn/live/87785313.m3u8
冠希,https://live01.hshpo.cn/live/43639324.m3u8
红姐姐,https://live01.hshpo.cn/live/04151736.m3u8
小鸡,https://live01.hshpo.cn/live/81186543.m3u8
大莉,https://live01.hshpo.cn/live/36268187.m3u8
爱吃饭饭,https://live01.hshpo.cn/live/50309152.m3u8
小蜜蜂,https://live01.hshpo.cn/live/35932241.m3u8
灯塔,https://live01.hshpo.cn/live/35211412.m3u8
甜昕,https://live01.hshpo.cn/live/90506365.m3u8
老八聊球,https://live01.hshpo.cn/live/13491169.m3u8
阿天,https://live01.hshpo.cn/live/46839632.m3u8
鹿鹿,https://live01.hshpo.cn/live/11451935.m3u8
温妮熊,https://live01.hshpo.cn/live/77169943.m3u8
小韩,https://live01.hshpo.cn/live/31418861.m3u8
财神,https://live01.hshpo.cn/live/87500288.m3u8
一甜,https://live01.hshpo.cn/live/90502954.m3u8
老九,https://live01.hshpo.cn/live/95756650.m3u8
雨雨,https://live01.hshpo.cn/live/50902935.m3u8
兔子,https://live01.hshpo.cn/live/32349818.m3u8
六六,https://live01.hshpo.cn/live/30020778.m3u8
花生,https://live01.hshpo.cn/live/23431830.m3u8
小小,https://live01.hshpo.cn/live/52495774.m3u8
小狐狸,https://live01.hshpo.cn/live/97948697.m3u8
易先生,https://live01.hshpo.cn/live/40837246.m3u8
老王,https://live01.hshpo.cn/live/49161578.m3u8
老黄,https://live01.hshpo.cn/live/15176501.m3u8
拿铁,https://live01.hshpo.cn/live/46839632.m3u8
可可,https://live01.hshpo.cn/live/28241826.m3u8



⚽熊熊直播,#genre#
试播账号,https://live11.bcoff.cn/live/30501364.m3u8
诺诺,https://live11.bcoff.cn/live/14195691.m3u8
闯关,https://live11.bcoff.cn/live/79385811.m3u8
老鱼,https://live11.bcoff.cn/live/46094255.m3u8
纳乔,https://live11.bcoff.cn/live/81513550.m3u8
卡尔,https://live11.bcoff.cn/live/13766660.m3u8
飞翔,https://live11.bcoff.cn/live/31126848.m3u8
奈奈,https://live11.bcoff.cn/live/17598018.m3u8
悠悠,https://live11.bcoff.cn/live/25060338.m3u8
精彩回放,https://live11.bcoff.cn/live/56551983.m3u8
柿子,https://live11.bcoff.cn/live/10913967.m3u8
安冉,https://live11.bcoff.cn/live/18998946.m3u8
醒醒,https://live11.bcoff.cn/live/72141817.m3u8
丘吉尔,https://live11.bcoff.cn/live/73018807.m3u8
梦琪,https://live11.bcoff.cn/live/67826620.m3u8
内少,https://live11.bcoff.cn/live/82245917.m3u8
路明,https://live11.bcoff.cn/live/16700423.m3u8
刚子,https://live11.bcoff.cn/live/81219420.m3u8
糯米,https://live11.bcoff.cn/live/47539967.m3u8
小甜甜,https://live11.bcoff.cn/live/69256328.m3u8
老衲,https://live11.bcoff.cn/live/74375075.m3u8
小板栗,https://live11.bcoff.cn/live/66226581.m3u8
奶茶,https://live11.bcoff.cn/live/70092544.m3u8
红龙指导,https://live11.bcoff.cn/live/34488684.m3u8
章鱼妹,https://live11.bcoff.cn/live/06452936.m3u8
果冻,https://live11.bcoff.cn/live/88390648.m3u8
老五,https://live11.bcoff.cn/live/61695654.m3u8
高进,https://live11.bcoff.cn/live/67509693.m3u8
初恋,https://live11.bcoff.cn/live/17875675.m3u8
沐辰,https://live11.bcoff.cn/live/84856126.m3u8
七哥,https://live11.bcoff.cn/live/45755597.m3u8
阿宽,https://live11.bcoff.cn/live/24838090.m3u8
高圆圆,https://live11.bcoff.cn/live/76994468.m3u8




⚽呱呱直播,#genre#
法甲,https://live09.bjwxb168.cn/live/43546625.m3u8
瑶瑶,https://live09.bjwxb168.cn/live/14343290.m3u8
卡卡,https://live09.bjwxb168.cn/live/11686072.m3u8
精彩回放,https://live09.bjwxb168.cn/live/42576757.m3u8
西东,https://live09.bjwxb168.cn/live/22906953.m3u8
球匠,https://live09.bjwxb168.cn/live/97342019.m3u8
二月,https://live09.bjwxb168.cn/live/89634670.m3u8
糖糖,https://live09.bjwxb168.cn/live/88342898.m3u8
解说小梦,https://live09.bjwxb168.cn/live/88074231.m3u8
世俱杯,https://live09.bjwxb168.cn/live/43546625.m3u8
伊森,https://live09.bjwxb168.cn/live/68290242.m3u8
